RucProveedor;CodFactura;ProductoFactura;UnidadFactura;CostoFactura;CodProducto;Producto;Marca;Categoria;UnidadMedidaCompra;FactorVenta;TipoResultado;ScoreFinal;Rank
20100067910;18741-BR50105000;JAMON INGLES 5KG AP BDT;KILOS;51.958;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45058430785994497;1
20100067910;18741-BR50105000;JAMON INGLES 5KG AP BDT;KILOS;51.958;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3973560270354801;2
20100067910;18741-BR50105000;JAMON INGLES 5KG AP BDT;KILOS;51.958;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.33788072697365984;3
20100067910;18741-BR50429000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR50429000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR50429000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18713-BR41231000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.81;18301;JAMON BRAEDT PECHUGA DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.4335607049363073;1
20100067910;18713-BR41231000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.81;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3908004139472738;2
20100067910;18713-BR41231000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.81;18310;JAMON BRAEDT DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3594868746854475;3
20100067910;18776-0374;SALAME NAPOLITANO 150GR BDT;UNIDAD;20.081;47207;SALAME BRAEDT HUNGARO 150 GR;BRAEDT;EMBUTIDOS;UNIDAD;1.0;TENTATIVO;0.42649477695097443;1
20100067910;18776-0374;SALAME NAPOLITANO 150GR BDT;UNIDAD;20.081;47206;SALAME BRAEDT NAPOLITANO 150 GR;BRAEDT;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.4202820186042891;2
20100067910;18776-0374;SALAME NAPOLITANO 150GR BDT;UNIDAD;20.081;49295;PATE OTTO KUNZ GOURMET 150 GR;OTTO KUNZ;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.1992631630637217;3
20100067910;18645-0752;SALCHICHA HUACHO 3KG AP BDT;KILOS;29.606;18400;SALCHICHA BRAEDT HUACHANA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.34732887783571254;1
20100067910;18645-0752;SALCHICHA HUACHO 3KG AP BDT;KILOS;29.606;1128;JAMON LA SEGOVIANA PAIS;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2649702966005135;2
20100067910;18645-0752;SALCHICHA HUACHO 3KG AP BDT;KILOS;29.606;18309;MORTADELA BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2485328165552195;3
20100067910;18763-BR60220000;PEPPERONI 700GR AP BDT;KILOS;105.933;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302482820690556;1
20100067910;18763-BR60220000;PEPPERONI 700GR AP BDT;KILOS;105.933;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494622489049654;2
20100067910;18763-BR60220000;PEPPERONI 700GR AP BDT;KILOS;105.933;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2823588456003081;3
20100067910;18713-BR50217000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18301;JAMON BRAEDT PECHUGA DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.43356286567769653;1
20100067910;18713-BR50217000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3908033689742541;2
20100067910;18713-BR50217000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18310;JAMON BRAEDT DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3594857469176087;3
20100067910;18780-0374;PATE 100GR BDT;UNIDAD;2.846;18593;PATE BRAEDT 100 GR.;BRAEDT;EMBUTIDOS;UNIDAD;1.0;TENTATIVO;0.6605223017725627;1
20100067910;18780-0374;PATE 100GR BDT;UNIDAD;2.846;39240;PATE OTTO KUNZ TRADICIONAL 100 GR;OTTO KUNZ;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.5993593250502052;2
20100067910;18780-0374;PATE 100GR BDT;UNIDAD;2.846;47325;JAMON BRAEDT PIZZERO 100 GR;BRAEDT;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.45460722932152997;3
20100067910;18763-BR50410000;PEPPERONI 700GR AP BDT;KILOS;105.933;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302482820690556;1
20100067910;18763-BR50410000;PEPPERONI 700GR AP BDT;KILOS;105.933;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494622489049654;2
20100067910;18763-BR50410000;PEPPERONI 700GR AP BDT;KILOS;105.933;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2823588456003081;3
20100067910;18741-BR50510000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR50510000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR50510000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18713-BR50415000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18301;JAMON BRAEDT PECHUGA DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.43356286567769653;1
20100067910;18713-BR50415000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18298;JAMON BRAEDT PECHUGA DE PAVO AHUMADA KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3908033689742541;2
20100067910;18713-BR50415000;JAMON PECHUGA PAVO AHUMADA 2.9KG AP BDT;KILOS;81.811;18310;JAMON BRAEDT DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3594857469176087;3
20100067910;18990-BR51031000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3676626733155634;1
20100067910;18990-BR51031000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3438659962744595;2
20100067910;18990-BR51031000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3375538322022556;3
20100067910;18646-BR50724000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;46675;CHICHARRON OTTO KUNZ PRENSA KG;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.39368229769349533;1
20100067910;18646-BR50724000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;23695;CHICHARRON LA SEGOVIANA PRENSA CASERO;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3610349769945369;2
20100067910;18646-BR50724000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;47430;MORTADELA ESPECIAL OTTO KUNZ KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28735918345810885;3
20100067910;18770-BR50917000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;43281;SALAME BRAEDT HUNGARO KG.;_;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.5151620451045872;1
20100067910;18770-BR50917000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.32177649769739025;2
20100067910;18770-BR50917000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;18550;PEPERONI BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.317905698164203;3
20100067910;18730-0752;LOMO AHUMADO 3KG AP BDT;KILOS;82.817;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.43411066502051643;1
20100067910;18730-0752;LOMO AHUMADO 3KG AP BDT;KILOS;82.817;49014;TOCINO AHUMADO BRAEDT KG;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28603385353116;2
20100067910;18730-0752;LOMO AHUMADO 3KG AP BDT;KILOS;82.817;18301;JAMON BRAEDT PECHUGA DE PAVO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2527133716787545;3
20100067910;18741-BR50915000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR50915000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR50915000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18763-BR50709000;PEPPERONI 700GR AP BDT;KILOS;105.933;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302482820690556;1
20100067910;18763-BR50709000;PEPPERONI 700GR AP BDT;KILOS;105.933;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494622489049654;2
20100067910;18763-BR50709000;PEPPERONI 700GR AP BDT;KILOS;105.933;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2823588456003081;3
20100067910;18789-0752;HOT DOG 500GR BDT;UNIDAD;9.793;46717;HOT DOG BRAEDT 500 GR.;BRAEDT;EMBUTIDOS;UNIDAD;1.0;TENTATIVO;0.6129676353332426;1
20100067910;18789-0752;HOT DOG 500GR BDT;UNIDAD;9.793;32382;SALCHICHA BRAEDT VIENESA 500 GR.;BRAEDT;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.3479021238121417;2
20100067910;18789-0752;HOT DOG 500GR BDT;UNIDAD;9.793;37805;HOT DOG BRAEDT DE PAVO BALANCE 500 GR.;BRAEDT;EMBUTIDOS;UNIDAD;1.0;ALTERNATIVA;0.29122059708163006;3
20100067910;18741-BR50208000;JAMON INGLES 5KG AP BDT;KILOS;51.958;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45058430785994497;1
20100067910;18741-BR50208000;JAMON INGLES 5KG AP BDT;KILOS;51.958;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3973560270354801;2
20100067910;18741-BR50208000;JAMON INGLES 5KG AP BDT;KILOS;51.958;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.33788072697365984;3
20100067910;18741-BR51220000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR51220000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR51220000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18646-BR60214000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;46675;CHICHARRON OTTO KUNZ PRENSA KG;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.39368229769349533;1
20100067910;18646-BR60214000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;23695;CHICHARRON LA SEGOVIANA PRENSA CASERO;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3610349769945369;2
20100067910;18646-BR60214000;CHICHARRON PRENSA 3.80KG AP BDT;KILOS;27.338;47430;MORTADELA ESPECIAL OTTO KUNZ KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28735918345810885;3
20100067910;18990-BR50616000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3676626733155634;1
20100067910;18990-BR50616000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3438659962744595;2
20100067910;18990-BR50616000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3375538322022556;3
20100067910;18741-BR50308000;JAMON INGLES 5KG AP BDT;KILOS;51.958;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45058430785994497;1
20100067910;18741-BR50308000;JAMON INGLES 5KG AP BDT;KILOS;51.958;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3973560270354801;2
20100067910;18741-BR50308000;JAMON INGLES 5KG AP BDT;KILOS;51.958;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.33788072697365984;3
20100067910;18741-BR60129000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR60129000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR60129000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18763-BR50903000;PEPPERONI 700GR AP BDT;KILOS;105.934;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302554277448317;1
20100067910;18763-BR50903000;PEPPERONI 700GR AP BDT;KILOS;105.934;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494576046315034;2
20100067910;18763-BR50903000;PEPPERONI 700GR AP BDT;KILOS;105.934;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.282358566192763;3
20100067910;18990-BR51127000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3676626733155634;1
20100067910;18990-BR51127000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3438659962744595;2
20100067910;18990-BR51127000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3375538322022556;3
20100067910;18741-BR50407000;JAMON INGLES 5KG AP BDT;KILOS;51.958;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45058430785994497;1
20100067910;18741-BR50407000;JAMON INGLES 5KG AP BDT;KILOS;51.958;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3973560270354801;2
20100067910;18741-BR50407000;JAMON INGLES 5KG AP BDT;KILOS;51.958;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.33788072697365984;3
20100067910;18741-BR60227000;JAMON INGLES 5KG AP BDT;KILOS;54.036;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.45630262555809015;1
20100067910;18741-BR60227000;JAMON INGLES 5KG AP BDT;KILOS;54.036;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.4012914677996718;2
20100067910;18741-BR60227000;JAMON INGLES 5KG AP BDT;KILOS;54.036;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3342985814625715;3
20100067910;18668-BR41216000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;18307;JAMONADA BRAEDT DE POLLO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.4069065884019162;1
20100067910;18668-BR41216000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;14991;JAMONADA LA SEGOVIANA DE POLLO KG.;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3652093840919437;2
20100067910;18668-BR41216000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;13830;JAMONADA OTTO KUNZ DE POLLO ESPECIAL KG;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.34360848002991157;3
20100067910;18763-BR50524000;PEPPERONI 700GR AP BDT;KILOS;105.933;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302482820690556;1
20100067910;18763-BR50524000;PEPPERONI 700GR AP BDT;KILOS;105.933;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494622489049654;2
20100067910;18763-BR50524000;PEPPERONI 700GR AP BDT;KILOS;105.933;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2823588456003081;3
20100067910;18763-0374;PEPPERONI 700GR AP BDT;KILOS;105.933;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302482820690556;1
20100067910;18763-0374;PEPPERONI 700GR AP BDT;KILOS;105.933;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494622489049654;2
20100067910;18763-0374;PEPPERONI 700GR AP BDT;KILOS;105.933;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.2823588456003081;3
20100067910;18770-BR50702000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;43281;SALAME BRAEDT HUNGARO KG.;_;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.5151620451045872;1
20100067910;18770-BR50702000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.32177649769739025;2
20100067910;18770-BR50702000;SALAME HUNGARO 1KG AP BDT;KILOS;114.001;18550;PEPERONI BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.317905698164203;3
20100067910;18990-BR50326000;JAMON PAVO 4.10KG AP BDT;KILOS;51.217;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3571728416665066;1
20100067910;18990-BR50326000;JAMON PAVO 4.10KG AP BDT;KILOS;51.217;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3506045756061252;2
20100067910;18990-BR50326000;JAMON PAVO 4.10KG AP BDT;KILOS;51.217;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.33032225677898397;3
20100067910;18763-0752;PEPPERONI 700GR AP BDT;KILOS;105.934;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302554277448317;1
20100067910;18763-0752;PEPPERONI 700GR AP BDT;KILOS;105.934;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494576046315034;2
20100067910;18763-0752;PEPPERONI 700GR AP BDT;KILOS;105.934;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.282358566192763;3
20100067910;18668-BR50312000;JAMONADA POLLO 3KG AP BDT;KILOS;23.727;18307;JAMONADA BRAEDT DE POLLO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.4069014177068453;1
20100067910;18668-BR50312000;JAMONADA POLLO 3KG AP BDT;KILOS;23.727;14991;JAMONADA LA SEGOVIANA DE POLLO KG.;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.36521159005036447;2
20100067910;18668-BR50312000;JAMONADA POLLO 3KG AP BDT;KILOS;23.727;13830;JAMONADA OTTO KUNZ DE POLLO ESPECIAL KG;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3436026499903115;3
20100067910;18763-BR50528000;PEPPERONI 700GR AP BDT;KILOS;105.934;18334;JAMON OTTO KUNZ SERRANO KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.29302554277448317;1
20100067910;18763-BR50528000;PEPPERONI 700GR AP BDT;KILOS;105.934;18308;LOMO AHUMADO BRAEDT KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.28494576046315034;2
20100067910;18763-BR50528000;PEPPERONI 700GR AP BDT;KILOS;105.934;17145;JAMON OTTO KUNZ DEL PAIS KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.282358566192763;3
20100067910;18990-BR50430000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3676626733155634;1
20100067910;18990-BR50430000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;32396;JAMON BRAEDT PAVITA BALANCE KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3438659962744595;2
20100067910;18990-BR50430000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;19448;JAMON OTTO KUNZ INGLES KG.;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3375538322022556;3
20100067910;18668-BR50329000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;18307;JAMONADA BRAEDT DE POLLO KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;TENTATIVO;0.4069065884019162;1
20100067910;18668-BR50329000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;14991;JAMONADA LA SEGOVIANA DE POLLO KG.;LA SEGOVIANA;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.3652093840919437;2
20100067910;18668-BR50329000;JAMONADA POLLO 3KG AP BDT;KILOS;23.728;13830;JAMONADA OTTO KUNZ DE POLLO ESPECIAL KG;OTTO KUNZ;EMBUTIDOS;KILOGRAMO;1.0;ALTERNATIVA;0.34360848002991157;3
20100067910;18990-BR50718000;JAMON PAVO 4.10KG AP BDT;KILOS;56.338;18303;JAMON BRAEDT INGLES KG.;BRAEDT;EMBUTIDOS;KILOGRAMO;1.0;POSIBLE_NUEVO_PRODUCTO;0.3676626733155634;1
